pred_horizon,mesh_size,theta_0,alpha_0,theta_dot_0,alpha_dot_0,iteration,theta,alpha,theta_dot,alpha_dot,cost,time
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.334,3.417,-5.011,-4.105,4075.613,19.751204889000064
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.328,3.422,-5.005,-4.13,4075.509,20.85541818500019
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.342,3.404,-5.013,-4.062,4075.433,21.96067458100015
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.338,3.408,-5.009,-4.077,4074.708,23.058467030999964
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.338,3.408,-5.009,-4.077,4074.708,24.15443835100018
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.338,3.408,-5.009,-4.077,4074.708,25.254259706000084
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.338,3.408,-5.009,-4.077,4074.708,26.353675460999966
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.338,3.408,-5.009,-4.077,4074.708,27.446739729
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.338,3.408,-5.009,-4.077,4074.708,28.541219527000067
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.355,3.418,-5.135,-4.015,4074.698,29.639336155000137
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.348,3.414,-5.013,-4.082,4074.696,30.73787527100012
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.345,3.412,-5.016,-4.079,4074.686,31.836458415000152
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.345,3.412,-5.016,-4.079,4074.686,32.934267752000096
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.171,3.136,-2.679,-1.341,4196.061,1.1004341279999608
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.2,3.635,-7.234,-0.576,4164.377,2.195040883000047
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.307,3.417,-5.157,-3.6,4090.556,3.2883334329999343
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.33,3.476,-5.075,-4.305,4082.638,4.380669430000125
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.33,3.476,-5.075,-4.305,4082.638,5.47365076899996
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.352,3.458,-5.096,-4.216,4082.444,6.571335561000069
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.475,-5.077,-4.296,4081.467,7.66471767500002
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.35,3.46,-5.094,-4.224,4081.414,8.758587715999965
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.334,3.473,-5.078,-4.289,4080.706,9.857618980000098
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.334,3.473,-5.078,-4.289,4080.706,10.95552421299999
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.347,3.462,-5.091,-4.236,4080.234,12.052667401000008
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.462,-5.091,-4.236,4080.234,13.149700518999907
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.471,-5.081,-4.279,4079.93,14.248312613000053
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.337,3.471,-5.081,-4.279,4079.93,15.346496489999936
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.345,3.464,-5.089,-4.245,4079.726,16.44818420799993
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.344,3.463,-5.084,-4.264,4077.798,17.548759165000092
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.351,3.457,-5.091,-4.236,4077.667,18.645272692999924
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.334,3.417,-5.011,-4.105,4075.613,19.74031429999991
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.328,3.422,-5.005,-4.13,4075.509,20.837582032
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.342,3.404,-5.013,-4.062,4075.433,21.93628580099994
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.338,3.408,-5.009,-4.077,4074.708,23.03391932799991
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.338,3.408,-5.009,-4.077,4074.708,24.130201255999964
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.338,3.408,-5.009,-4.077,4074.708,25.227085101000057
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.338,3.408,-5.009,-4.077,4074.708,26.324789495000005
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.338,3.408,-5.009,-4.077,4074.708,27.424327081
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.338,3.408,-5.009,-4.077,4074.708,28.52112166400002
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.355,3.418,-5.135,-4.015,4074.698,29.61560930199994
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.348,3.414,-5.013,-4.082,4074.696,30.71061170500002
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.345,3.412,-5.016,-4.079,4074.686,31.807968096999957
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.345,3.412,-5.016,-4.079,4074.686,32.90082760500013
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.171,3.136,-2.679,-1.341,4196.061,1.0977086150001014
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.2,3.635,-7.234,-0.576,4164.377,2.1950107260001914
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.307,3.417,-5.157,-3.6,4090.556,3.292032385000084
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.33,3.476,-5.075,-4.305,4082.638,4.389052234000019
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.33,3.476,-5.075,-4.305,4082.638,5.485960807000083
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.352,3.458,-5.096,-4.216,4082.444,6.582369090000157
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.475,-5.077,-4.296,4081.467,7.679476392000197
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.35,3.46,-5.094,-4.224,4081.414,8.77675256900011
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.334,3.473,-5.078,-4.289,4080.706,9.874585730000035
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.334,3.473,-5.078,-4.289,4080.706,10.972947226000088
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.347,3.462,-5.091,-4.236,4080.234,12.071878070000139
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.462,-5.091,-4.236,4080.234,13.167672374000176
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.471,-5.081,-4.279,4079.93,14.264622261000113
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.337,3.471,-5.081,-4.279,4079.93,15.366461363000099
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.345,3.464,-5.089,-4.245,4079.726,16.462366340000017
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.344,3.463,-5.084,-4.264,4077.798,17.55909759500014
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.351,3.457,-5.091,-4.236,4077.667,18.65617112200016
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.334,3.417,-5.011,-4.105,4075.613,19.755008481999994
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.328,3.422,-5.005,-4.13,4075.509,20.851553071000126
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.342,3.404,-5.013,-4.062,4075.433,21.945647473000008
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.338,3.408,-5.009,-4.077,4074.708,23.04036037800006
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.338,3.408,-5.009,-4.077,4074.708,24.138522843000146
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.338,3.408,-5.009,-4.077,4074.708,25.234178429000167
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.338,3.408,-5.009,-4.077,4074.708,26.328764979000198
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.338,3.408,-5.009,-4.077,4074.708,27.427319776000104
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.338,3.408,-5.009,-4.077,4074.708,28.52583175100017
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.355,3.418,-5.135,-4.015,4074.698,29.622825666000153
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.348,3.414,-5.013,-4.082,4074.696,30.72228936900001
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.345,3.412,-5.016,-4.079,4074.686,31.819206688000122
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.345,3.412,-5.016,-4.079,4074.686,32.91549675900001
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.171,3.136,-2.679,-1.341,4196.061,1.1009624639998492
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.2,3.635,-7.234,-0.576,4164.377,2.199215095999989
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.307,3.417,-5.157,-3.6,4090.556,3.29502417599997
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.33,3.476,-5.075,-4.305,4082.638,4.391511166999862
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.33,3.476,-5.075,-4.305,4082.638,5.488051834999851
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.352,3.458,-5.096,-4.216,4082.444,6.585356357999899
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.475,-5.077,-4.296,4081.467,7.683499523999899
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.35,3.46,-5.094,-4.224,4081.414,8.781061278999914
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.334,3.473,-5.078,-4.289,4080.706,9.881984539999848
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.334,3.473,-5.078,-4.289,4080.706,10.982958763999932
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.347,3.462,-5.091,-4.236,4080.234,12.081165257999828
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.462,-5.091,-4.236,4080.234,13.17774331999999
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.471,-5.081,-4.279,4079.93,14.274107574000027
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.337,3.471,-5.081,-4.279,4079.93,15.37324136899997
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.345,3.464,-5.089,-4.245,4079.726,16.472688184999924
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.344,3.463,-5.084,-4.264,4077.798,17.57086904599987
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.351,3.457,-5.091,-4.236,4077.667,18.66879840499996
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.334,3.417,-5.011,-4.105,4075.613,19.76569642300001
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.328,3.422,-5.005,-4.13,4075.509,20.8641354209999
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.342,3.404,-5.013,-4.062,4075.433,21.961253880999948
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.338,3.408,-5.009,-4.077,4074.708,23.057551791999913
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.338,3.408,-5.009,-4.077,4074.708,24.154836411999895
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.338,3.408,-5.009,-4.077,4074.708,25.252480493999883
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.338,3.408,-5.009,-4.077,4074.708,26.349173751999842
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.338,3.408,-5.009,-4.077,4074.708,27.443450599000016
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.338,3.408,-5.009,-4.077,4074.708,28.540500604000044
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.355,3.418,-5.135,-4.015,4074.698,29.637240303
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.348,3.414,-5.013,-4.082,4074.696,30.735583403999954
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.345,3.412,-5.016,-4.079,4074.686,31.832458201999998
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.345,3.412,-5.016,-4.079,4074.686,32.92974553699992
20.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.275,2.992,-2.793,-4.941,4113.795,3.2368894660000933
20.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.221,2.973,-3.056,-4.498,4111.762,6.468612582000105
20.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.221,2.973,-3.056,-4.498,4111.762,9.699586920999991
20.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.221,2.973,-3.056,-4.498,4111.762,12.923399779000192
20.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.355,3.027,-3.585,-4.533,4108.386,16.153049057000317
20.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.318,3.066,-3.54,-4.732,4105.281,19.38069144400015
20.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.326,3.057,-3.551,-4.686,4104.269,22.609226754000247
20.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.326,3.057,-3.551,-4.686,4104.269,25.84009132500023
20.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-1.914,3.121,-3.643,-3.194,4102.849,29.069495735000146
20.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.26,3.297,-5.015,-3.414,4088.414,32.30040222200023
20.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.352,3.353,-5.448,-3.283,4079.699,35.5279963590001
20.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.252,3.39,-5.318,-3.313,4079.588,38.76603960000011
20.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.341,3.441,-5.842,-3.072,4079.04,41.99695151500009
20.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.341,3.441,-5.842,-3.072,4079.04,45.22333096300008
20.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.355,3.459,-5.886,-3.161,4078.859,48.451921157000015
20.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.352,3.462,-5.883,-3.168,4078.548,51.68149353700028
20.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.447,-5.714,-3.188,4077.118,54.90854968800022
20.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.339,3.46,-5.626,-3.283,4075.242,58.137741799000196
20.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.327,3.465,-5.621,-3.31,4075.192,61.36548852600026
20.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.346,3.465,-5.765,-3.206,4075.145,64.59791458200016
20.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.344,3.382,-5.186,-3.647,4074.674,67.82531632300015
20.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.331,3.39,-5.165,-3.669,4073.294,71.05436790600015
20.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.402,-5.361,-3.569,4073.145,74.28150728800028
20.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.343,3.397,-5.172,-3.674,4073.133,77.50967951800021
20.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.353,3.407,-5.247,-3.641,4072.686,80.73693590600033
20.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.348,3.403,-5.175,-3.675,4072.683,83.96783756900004
20.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.354,3.407,-5.311,-3.604,4072.674,87.19605714399995
20.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.403,-5.252,-3.628,4072.656,90.42357317699998
20.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.356,3.404,-5.25,-3.629,4072.653,93.65563102600026
20.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.403,-5.2,-3.661,4072.649,96.8895142260003
20.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.275,2.992,-2.793,-4.941,4113.795,3.240371294000397
20.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.221,2.973,-3.056,-4.498,4111.762,6.465808061000189
20.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.221,2.973,-3.056,-4.498,4111.762,9.689975857000263
20.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.221,2.973,-3.056,-4.498,4111.762,12.915707852000196
20.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.355,3.027,-3.585,-4.533,4108.386,16.145723526999973
20.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.318,3.066,-3.54,-4.732,4105.281,19.371702803000062
20.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.326,3.057,-3.551,-4.686,4104.269,22.60087470899998
20.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.326,3.057,-3.551,-4.686,4104.269,25.834565513000143
20.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-1.914,3.121,-3.643,-3.194,4102.849,29.05998659900024
20.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.26,3.297,-5.015,-3.414,4088.414,32.288212205000036
20.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.352,3.353,-5.448,-3.283,4079.699,35.51637900700007
20.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.252,3.39,-5.318,-3.313,4079.588,38.740908074000345
20.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.341,3.441,-5.842,-3.072,4079.04,41.96847235600035
20.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.341,3.441,-5.842,-3.072,4079.04,45.20041712000011
20.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.355,3.459,-5.886,-3.161,4078.859,48.42720096100038
20.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.352,3.462,-5.883,-3.168,4078.548,51.65936616600038
20.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.447,-5.714,-3.188,4077.118,54.88721753500022
20.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.339,3.46,-5.626,-3.283,4075.242,58.115187719000005
20.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.327,3.465,-5.621,-3.31,4075.192,61.35370320400034
20.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.346,3.465,-5.765,-3.206,4075.145,64.58703545200024
20.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.344,3.382,-5.186,-3.647,4074.674,67.82352866700012
20.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.331,3.39,-5.165,-3.669,4073.294,71.0547786330003
20.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.402,-5.361,-3.569,4073.145,74.29071757700012
20.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.343,3.397,-5.172,-3.674,4073.133,77.52360622800006
20.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.353,3.407,-5.247,-3.641,4072.686,80.75648070600027
20.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.348,3.403,-5.175,-3.675,4072.683,83.98863113400012
20.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.354,3.407,-5.311,-3.604,4072.674,87.21811364900032
20.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.403,-5.252,-3.628,4072.656,90.45055779800032
20.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.356,3.404,-5.25,-3.629,4072.653,93.6790110840002
20.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.403,-5.2,-3.661,4072.649,96.90431516300032
20.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.275,2.992,-2.793,-4.941,4113.795,3.2382347309999204
20.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.221,2.973,-3.056,-4.498,4111.762,6.469708153999818
20.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.221,2.973,-3.056,-4.498,4111.762,9.695325555999716
20.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.221,2.973,-3.056,-4.498,4111.762,12.92176682399986
20.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.355,3.027,-3.585,-4.533,4108.386,16.14857117099973
20.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.318,3.066,-3.54,-4.732,4105.281,19.379354018999948
20.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.326,3.057,-3.551,-4.686,4104.269,22.607273540999813
20.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.326,3.057,-3.551,-4.686,4104.269,25.851888708999923
20.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-1.914,3.121,-3.643,-3.194,4102.849,29.077705141000024
20.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.26,3.297,-5.015,-3.414,4088.414,32.30453059799993
20.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.352,3.353,-5.448,-3.283,4079.699,35.53708240499964
20.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.252,3.39,-5.318,-3.313,4079.588,38.76690809599995
20.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.341,3.441,-5.842,-3.072,4079.04,41.996875219999765
20.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.341,3.441,-5.842,-3.072,4079.04,45.223821000000044
20.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.355,3.459,-5.886,-3.161,4078.859,48.45121278899978
20.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.352,3.462,-5.883,-3.168,4078.548,51.677613345999816
20.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.447,-5.714,-3.188,4077.118,54.903257284999654
20.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.339,3.46,-5.626,-3.283,4075.242,58.13382753199994
20.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.327,3.465,-5.621,-3.31,4075.192,61.35663317499984
20.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.346,3.465,-5.765,-3.206,4075.145,64.58793953299983
20.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.344,3.382,-5.186,-3.647,4074.674,67.81839397999966
20.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.331,3.39,-5.165,-3.669,4073.294,71.04629329699992
20.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.402,-5.361,-3.569,4073.145,74.27469863399983
20.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.343,3.397,-5.172,-3.674,4073.133,77.50115136099976
20.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.353,3.407,-5.247,-3.641,4072.686,80.73032568000008
20.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.348,3.403,-5.175,-3.675,4072.683,83.95676513799981
20.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.354,3.407,-5.311,-3.604,4072.674,87.19483220199982
20.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.403,-5.252,-3.628,4072.656,90.42418293399987
20.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.356,3.404,-5.25,-3.629,4072.653,93.64844692799988
20.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.403,-5.2,-3.661,4072.649,96.87746714900004
20.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.275,2.992,-2.793,-4.941,4113.795,3.238752813999781
20.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.221,2.973,-3.056,-4.498,4111.762,6.4643415679997815
20.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.221,2.973,-3.056,-4.498,4111.762,9.683155139999599
20.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.221,2.973,-3.056,-4.498,4111.762,12.907444164000026
20.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.355,3.027,-3.585,-4.533,4108.386,16.13613749199976
20.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.318,3.066,-3.54,-4.732,4105.281,19.36430700899973
20.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.326,3.057,-3.551,-4.686,4104.269,22.6084927539996
20.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.326,3.057,-3.551,-4.686,4104.269,25.840148621000026
20.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-1.914,3.121,-3.643,-3.194,4102.849,29.073261030999674
20.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.26,3.297,-5.015,-3.414,4088.414,32.30173693300003
20.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.352,3.353,-5.448,-3.283,4079.699,35.529673946
20.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.252,3.39,-5.318,-3.313,4079.588,38.758639281999876
20.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.341,3.441,-5.842,-3.072,4079.04,41.98406579599987
20.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.341,3.441,-5.842,-3.072,4079.04,45.215047371999844
20.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.355,3.459,-5.886,-3.161,4078.859,48.451920252000036
20.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.352,3.462,-5.883,-3.168,4078.548,51.692049694999696
20.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.447,-5.714,-3.188,4077.118,54.91516232699996
20.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.339,3.46,-5.626,-3.283,4075.242,58.14746444100001
20.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.327,3.465,-5.621,-3.31,4075.192,61.37466715099981
20.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.346,3.465,-5.765,-3.206,4075.145,64.60101402999999
20.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.344,3.382,-5.186,-3.647,4074.674,67.82653372599998
20.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.331,3.39,-5.165,-3.669,4073.294,71.05781384800002
20.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.402,-5.361,-3.569,4073.145,74.28441765799971
20.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.343,3.397,-5.172,-3.674,4073.133,77.51273373200002
