pred_horizon,mesh_size,theta_0,alpha_0,theta_dot_0,alpha_dot_0,iteration,theta,alpha,theta_dot,alpha_dot,cost,time
15.0,9.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.355,3.665,-5.266,-3.584,3015.506,92.60991612399994
15.0,9.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.352,3.657,-5.614,-3.355,3015.713,98.84278668099978
15.0,9.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.356,3.683,-5.403,-3.406,3016.149,104.99001409499942
15.0,9.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.333,3.641,-5.418,-3.47,3015.744,111.09471471399956
15.0,9.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.352,3.662,-5.509,-3.391,3015.458,117.21089758599919
15.0,9.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.353,3.678,-5.69,-3.188,3015.457,123.3900609579996
15.0,9.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.356,3.692,-5.8,-3.057,3015.644,129.75230558799922
15.0,9.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.356,3.687,-5.767,-3.084,3015.904,136.01410945599855
15.0,9.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.681,-5.707,-3.206,3015.658,142.24718115499854
15.0,9.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.356,3.679,-5.668,-3.188,3015.51,148.35394475499925
15.0,9.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.674,-5.516,-3.318,3015.481,154.46448903099918
15.0,9.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.353,3.678,-5.592,-3.259,3015.284,160.570786115999
15.0,9.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.356,3.674,-5.454,-3.387,3015.099,166.6782234049988
15.0,9.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.356,3.664,-5.528,-3.368,3015.132,172.79374374599865
15.0,9.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.356,3.665,-5.612,-3.302,3015.237,178.96084405799957
15.0,9.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.356,3.672,-5.595,-3.286,3015.309,185.65994878299898
15.0,9.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.319,3.664,-6.63,-2.335,3026.168,6.143849021000278
15.0,9.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.289,3.591,-4.262,-4.118,3025.8,12.295111026000086
15.0,9.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.118,3.614,-5.273,-2.929,3030.966,18.402521776999492
15.0,9.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.278,3.586,-4.738,-3.949,3021.468,24.512481626999943
15.0,9.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.336,3.617,-5.813,-3.207,3022.062,30.621627864999027
15.0,9.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.27,3.607,-6.067,-2.796,3024.421,36.75262855999972
15.0,9.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.344,3.591,-4.986,-3.882,3022.201,43.11509423499956
15.0,9.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.32,3.634,-5.858,-3.084,3020.415,49.414057707999746
15.0,9.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.348,3.652,-5.784,-3.184,3017.513,55.715846207998766
15.0,9.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.335,3.629,-5.114,-3.699,3017.87,61.93712595099896
15.0,9.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.351,3.622,-5.08,-3.938,3018.317,68.37701631500022
15.0,9.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.355,3.667,-5.116,-3.757,3018.547,74.54119600400008
15.0,9.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.343,3.649,-5.519,-3.435,3016.444,80.82725114099958
15.0,9.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.341,3.649,-5.629,-3.277,3016.422,87.05448943499869
15.0,9.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.355,3.686,-5.635,-3.181,3016.89,93.23653814699901
15.0,9.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.347,3.668,-5.527,-3.328,3015.833,99.56339333799951
15.0,9.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.348,3.675,-5.671,-3.236,3015.652,105.82638565900015
15.0,9.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.355,3.65,-5.284,-3.637,3015.476,112.22196096900007
15.0,9.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.354,3.67,-5.431,-3.422,3015.387,118.58750196700021
15.0,9.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.346,3.664,-5.638,-3.221,3015.759,124.87856573699901
15.0,9.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.354,3.685,-5.846,-3.032,3015.754,131.08029706199886
15.0,9.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.349,3.661,-5.694,-3.244,3015.602,137.61174237900013
15.0,9.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.355,3.669,-5.588,-3.332,3015.246,144.44460015000004
15.0,9.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.355,3.684,-5.493,-3.353,3015.173,150.86663988799955
15.0,9.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.354,3.672,-5.404,-3.429,3015.196,157.313106100999
15.0,9.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.356,3.67,-5.55,-3.347,3015.074,163.94334565499958
15.0,9.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.353,3.665,-5.481,-3.405,3014.947,170.27067248799904
15.0,9.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.356,3.67,-5.559,-3.347,3014.99,176.61829319800017
15.0,9.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.355,3.657,-5.399,-3.497,3014.954,183.05334229599976
15.0,9.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.356,3.651,-5.295,-3.6,3014.873,189.48481638199883
15.0,9.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.725,3.43,-4.596,-2.508,3056.403,6.340967059000832
15.0,9.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.286,3.642,-6.071,-2.962,3022.69,12.714619456999571
15.0,9.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.35,3.658,-6.102,-2.891,3032.699,19.139311728000393
15.0,9.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.295,3.629,-4.704,-3.853,3021.454,25.519597873999373
15.0,9.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.346,3.694,-6.339,-2.594,3021.794,31.94137947499985
15.0,9.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.347,3.656,-5.772,-3.157,3018.559,38.363260891999744
15.0,9.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.277,3.634,-5.223,-3.433,3019.287,44.696884629000124
15.0,9.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.332,3.623,-5.476,-3.523,3018.306,50.99572566800089
15.0,9.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.344,3.684,-5.961,-2.916,3018.58,57.2955672879998
15.0,9.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.353,3.697,-5.922,-2.933,3018.976,63.64669395199962
15.0,9.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.354,3.681,-5.634,-3.185,3017.623,69.91570453500026
15.0,9.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.348,3.684,-5.406,-3.413,3016.911,76.16935599099997
15.0,9.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.346,3.67,-5.504,-3.394,3016.418,82.44750629800001
15.0,9.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.347,3.682,-5.74,-3.139,3015.961,88.77569439000035
15.0,9.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.353,3.71,-6.027,-2.849,3017.157,95.03542713500065
15.0,9.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.353,3.699,-6.048,-2.798,3016.954,101.31146047999937
15.0,9.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.35,3.688,-5.988,-2.832,3017.967,107.58599325599971
15.0,9.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.355,3.696,-5.773,-2.987,3016.824,113.9132799809995
15.0,9.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.356,3.684,-5.54,-3.256,3015.722,120.36429464499997
15.0,9.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.355,3.686,-5.634,-3.221,3015.555,126.7397606329996
15.0,9.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.354,3.678,-5.62,-3.24,3015.366,133.0694592460004
15.0,9.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.354,3.664,-5.555,-3.337,3015.154,139.30101439200007
15.0,9.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.355,3.687,-5.774,-3.09,3015.527,145.61159340800077
15.0,9.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.356,3.695,-5.749,-3.076,3015.789,151.94710039600068
15.0,9.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.68,-5.775,-3.098,3015.72,158.20717541299928
15.0,9.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.355,3.681,-5.727,-3.146,3015.339,164.46014715000092
15.0,9.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.356,3.679,-5.688,-3.194,3015.327,170.77178615400044
15.0,9.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.354,3.678,-5.66,-3.212,3015.25,177.11469949099956
15.0,9.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.355,3.686,-5.73,-3.146,3015.436,183.35881889200027
15.0,9.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.356,3.688,-5.708,-3.158,3015.335,189.70522943700053
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.473,3.147,-5.73,-0.369,4193.148,1.1329246570003306
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.285,3.195,-5.862,-2.668,4123.447,2.252405102999546
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.356,3.514,-5.362,-3.931,4113.288,3.379983679000361
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.312,3.029,-2.577,-5.736,4114.062,4.480138258999432
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.256,3.087,-4.811,-3.973,4110.978,5.58092702400063
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.336,3.233,-6.653,-2.943,4110.385,6.704601585999626
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.307,3.307,-5.462,-4.231,4099.848,7.842084645000796
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.256,3.148,-4.46,-4.499,4112.869,8.960154689000774
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.201,3.262,-3.692,-5.272,4112.671,10.062110193999615
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.313,3.408,-3.568,-5.502,4088.707,11.174838980999994
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.293,3.321,-4.261,-5.025,4088.521,12.267630336000366
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.356,3.431,-4.99,-4.563,4086.711,13.362807343000895
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.309,3.493,-5.194,-3.818,4072.419,14.460379653000928
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.351,3.511,-5.489,-3.922,4073.591,15.561845120999351
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.33,3.438,-4.755,-4.105,4072.728,16.6709530600001
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.354,3.566,-4.957,-4.087,4069.52,17.772357613001077
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.344,3.579,-4.945,-4.009,4068.366,18.873751912000444
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.321,3.579,-4.609,-4.214,4067.735,19.977040621000924
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.355,3.617,-4.755,-4.222,4066.569,21.074967868000385
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.354,3.65,-4.517,-4.452,4068.687,22.174481027001093
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.35,3.615,-4.543,-4.46,4068.359,23.275125645001026
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.342,3.58,-4.338,-4.564,4069.692,24.37969448200056
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.351,3.584,-4.712,-4.375,4068.162,25.50177981500019
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.348,3.571,-4.995,-4.192,4068.64,26.616537507999965
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.354,3.598,-5.133,-4.061,4068.236,27.735911502000818
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.356,3.593,-5.153,-3.986,4067.16,28.828894047001086
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.355,3.601,-5.272,-3.946,4067.212,29.92278067299958
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.598,-5.44,-3.799,4067.356,31.0150189649994
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.356,3.599,-5.456,-3.771,4066.892,32.126799642999686
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.589,-5.292,-3.882,4066.3,33.23255663100099
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.235,3.47,-3.27,-4.924,4089.923,1.1060015549992386
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.315,3.769,-7.37,-2.249,4127.054,2.211298361000445
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.345,4.011,-7.07,-2.323,4105.149,3.3045857839988457
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.275,3.866,-6.414,-3.196,4107.982,4.416724114000317
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.262,3.803,-5.487,-3.819,4101.098,5.532832499999131
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.274,3.326,-2.734,-5.326,4133.077,6.6394263219990535
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.214,3.04,-2.84,-4.78,4124.096,7.752749788000074
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.235,3.212,-2.8,-5.305,4107.757,8.890530186999968
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.252,3.055,-3.32,-4.751,4106.752,10.01880778299892
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.308,3.087,-3.431,-5.079,4119.852,11.111395886000537
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.349,3.11,-3.277,-5.193,4114.13,12.209711846000573
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.127,3.047,-3.927,-3.913,4103.481,13.32212127999992
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.216,3.07,-2.953,-4.808,4085.631,14.420232177999424
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.261,3.157,-2.94,-5.102,4081.033,15.530988151000201
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.269,3.157,-3.189,-5.034,4080.473,16.64305712100031
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.338,3.146,-3.17,-5.111,4082.005,17.789233895000507
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.35,3.217,-4.091,-4.565,4077.876,18.91054361299939
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.28,3.285,-3.911,-4.55,4073.822,20.008009773000595
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.355,3.339,-4.448,-4.355,4069.962,21.0999359489997
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.32,3.32,-3.903,-4.718,4070.402,22.19463106100011
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.343,3.367,-4.191,-4.573,4068.947,23.286919410998962
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.471,3.428,-4.754,-4.514,4167.351,24.38093359800041
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.425,-4.74,-4.276,4071.166,25.47692843999903
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.34,3.4,-4.44,-4.43,4070.107,26.58131060999949
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.354,3.424,-4.524,-4.39,4069.229,27.680072881999877
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.335,3.447,-4.593,-4.336,4070.07,28.816086733999327
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.289,3.467,-4.698,-4.176,4070.801,29.915198212998803
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.474,-4.814,-4.2,4068.583,31.040209597000285
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.493,-4.893,-4.137,4067.84,32.14825181800006
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.353,3.492,-4.797,-4.215,4066.179,33.24238331199922
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.257,3.531,-6.458,-1.825,4104.898,1.097641668999131
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.302,3.933,-9.028,-0.551,4121.887,2.2088861709999037
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.34,3.956,-6.689,-2.383,4114.583,3.323294353000165
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.333,3.855,-6.519,-2.906,4116.023,4.444538028999887
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.301,3.64,-2.965,-5.593,4123.032,5.576273328000752
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.311,3.411,-2.076,-6.056,4119.299,6.721585826999217
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.346,3.449,-0.783,-6.856,4136.503,7.827504151000539
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.314,3.522,-2.141,-6.185,4117.569,8.958593203999044
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.21,3.705,-4.296,-4.02,4107.329,10.06681847300024
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.3,3.37,-3.98,-4.633,4084.241,11.162534369999776
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.299,3.49,-6.498,-2.722,4090.56,12.258265345999462
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.154,3.369,-4.139,-4.126,4088.72,13.355694112999117
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.342,3.384,-5.35,-3.557,4083.887,14.454619829999501
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.339,3.448,-4.915,-3.843,4076.242,15.547801405999053
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.456,-4.142,-4.536,4070.436,16.642251047000173
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.355,3.532,-5.022,-3.872,4069.209,17.741720781999902
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.35,3.608,-5.696,-3.331,4069.066,18.838943581999047
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.348,3.693,-6.091,-3.071,4070.238,19.93901071000073
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.349,3.649,-5.686,-3.449,4067.803,21.03907874200013
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.352,3.605,-5.435,-3.644,4066.486,22.13753402399925
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.353,3.609,-5.513,-3.566,4066.996,23.23584696800026
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.353,3.635,-5.339,-3.719,4065.357,24.334077587000138
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.653,-5.132,-3.873,4064.475,25.4548134329998
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.355,3.674,-5.51,-3.581,4065.759,26.565953293000348
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.345,3.683,-5.542,-3.497,4067.084,27.6748024919998
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.356,3.706,-5.626,-3.487,4065.769,28.772149836999233
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.356,3.693,-5.451,-3.644,4065.295,29.871294186999876
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.704,-5.574,-3.546,4065.9,30.96781947599993
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.355,3.714,-5.736,-3.428,4066.476,32.07612918199993
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.353,3.728,-5.758,-3.341,4066.947,33.17642489299942
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.077,3.65,-4.449,-2.933,4124.313,1.1065133049996803
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.242,3.475,-3.039,-5.287,4151.576,2.2039848929998698
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.343,3.296,-4.965,-3.759,4119.802,3.3018928409983346
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.164,3.56,-5.547,-2.549,4137.22,4.4007305029990675
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.328,3.434,-5.845,-3.265,4080.927,5.50388350799949
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.302,3.658,-6.284,-2.802,4078.765,6.600104822999128
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.316,3.449,-5.825,-3.14,4094.268,7.695836703998793
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.294,3.325,-4.971,-3.723,4078.962,8.798836515999938
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.317,3.443,-6.78,-2.346,4092.196,9.914434056998289
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.354,3.583,-6.127,-2.997,4081.837,11.02703498199844
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.34,3.388,-4.792,-3.909,4074.672,12.119320618998245
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.29,3.401,-4.845,-3.991,4076.507,13.214855579999494
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.25,3.464,-5.039,-3.816,4074.767,14.312266553999507
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.308,3.454,-4.914,-3.946,4073.053,15.40744114899826
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.525,-4.784,-4.144,4067.933,16.501465889999963
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.347,3.483,-4.51,-4.443,4068.958,17.597465858998476
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.308,3.441,-5.047,-4.03,4072.716,18.725193406999097
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.35,3.553,-5.144,-4.12,4070.158,19.841854554999372
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.354,3.579,-5.695,-3.718,4071.016,20.93282900199847
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.355,3.595,-5.485,-3.742,4069.775,22.022619519999353
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.354,3.622,-5.599,-3.624,4071.002,23.115901514998768
20.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.356,3.683,-5.641,-3.598,4071.692,24.2082866669989
20.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.338,3.656,-5.439,-3.644,4069.624,25.29929941299997
20.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.356,3.692,-5.844,-3.306,4069.126,26.393356119999225
20.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.348,3.7,-5.801,-3.306,4067.1,27.517236044999663
20.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.355,3.674,-5.557,-3.501,4066.758,28.621881176999523
20.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.352,3.687,-5.607,-3.489,4066.051,29.726352306999615
20.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.354,3.742,-5.791,-3.363,4067.142,30.858180486999117
20.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.353,3.741,-5.832,-3.313,4067.14,31.97144394299903
20.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.746,-5.706,-3.381,4067.274,33.08619560399893
20.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.528,3.156,-4.585,-1.079,4154.276,1.111033408998992
20.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.237,3.563,-9.015,0.14,4151.01,2.219741778999378
20.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.289,3.614,-7.054,-1.627,4125.862,3.3263938019990746
20.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.328,3.284,-2.409,-5.801,4105.905,4.425408479999533
20.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.146,3.488,-3.353,-4.494,4115.646,5.525275973999669
20.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.302,3.333,-1.981,-6.011,4097.67,6.660186715000236
20.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.287,3.245,-1.693,-6.601,4098.415,7.788983297999948
20.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.266,3.413,-3.603,-5.526,4094.877,8.90299553099976
20.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.343,3.446,-5.088,-4.44,4089.105,10.028429099998903
20.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.315,3.426,-5.249,-4.218,4088.025,11.15514249700027
20.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.255,3.468,-5.369,-3.973,4089.02,12.265994968998712
20.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.321,3.451,-3.837,-5.134,4085.498,13.359660550999251
20.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.297,3.403,-4.074,-4.921,4087.975,14.478919649998716
20.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.351,3.383,-4.025,-4.973,4082.772,15.615496819998953
20.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.531,-5.387,-3.942,4079.35,16.72620273299981
20.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.354,3.489,-4.786,-4.327,4076.484,17.82144457600043
20.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.332,3.435,-4.258,-4.668,4073.05,18.91439213999911
20.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.337,3.407,-4.177,-4.656,4071.343,20.01698876499904
20.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.322,3.436,-4.309,-4.606,4071.358,21.1395300589993
20.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.33,3.438,-4.722,-4.323,4070.372,22.25506035199942
20.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.354,3.523,-5.18,-3.994,4070.067,23.363802797999597
